date,open,high,low,close,volume,average,barCount
2026-04-22 12:34:00-04:00,11.56,11.65,11.51,11.57,2078982.0,11.561,400
2026-04-22 12:35:00-04:00,11.57,11.57,11.52,11.57,74302.0,11.542,273
2026-04-22 12:36:00-04:00,11.57,11.63,11.53,11.55,105661.0,11.571,396
2026-04-22 12:37:00-04:00,11.55,11.59,11.54,11.59,57504.0,11.56,164
2026-04-22 12:38:00-04:00,11.59,11.59,11.55,11.55,32443.0,11.569,140
2026-04-22 12:39:00-04:00,11.56,11.56,11.51,11.52,101004.0,11.52,208
2026-04-22 12:40:00-04:00,11.52,11.52,11.25,11.43,351517.0,11.483,775
2026-04-22 12:41:00-04:00,11.44,11.5,11.41,11.47,64959.0,11.455,191
2026-04-22 12:42:00-04:00,11.45,11.5,11.45,11.47,81203.0,11.469,249
2026-04-22 12:43:00-04:00,11.47,11.48,11.46,11.47,61901.0,11.471,228
2026-04-22 12:44:00-04:00,11.47,11.48,11.45,11.45,25875.0,11.464,182
2026-04-22 12:45:00-04:00,11.45,11.45,11.3,11.36,26629.0,11.421,165
2026-04-22 12:46:00-04:00,11.31,11.39,11.31,11.37,114854.0,11.374,312
2026-04-22 12:47:00-04:00,11.37,11.39,11.34,11.36,12804.0,11.365,53
2026-04-22 12:48:00-04:00,11.35,11.42,11.34,11.36,24551.0,11.371,130
2026-04-22 12:49:00-04:00,11.38,11.39,11.36,11.37,14037.0,11.364,70
2026-04-22 12:50:00-04:00,11.36,11.43,11.36,11.43,75583.0,11.411,254
2026-04-22 12:51:00-04:00,11.42,11.46,11.41,11.43,62812.0,11.424,339
2026-04-22 12:52:00-04:00,11.43,11.45,11.42,11.45,7560.0,11.428,67
2026-04-22 12:53:00-04:00,11.43,11.52,11.43,11.52,25994.0,11.481,140
2026-04-22 12:54:00-04:00,11.52,11.57,11.5,11.5,35883.0,11.529,116
2026-04-22 12:55:00-04:00,11.5,11.52,11.5,11.52,3687.0,11.507,25
2026-04-22 12:56:00-04:00,11.5,11.52,11.5,11.5,6623.0,11.512,44
2026-04-22 12:57:00-04:00,11.5,11.52,11.5,11.5,10178.0,11.509,65
2026-04-22 12:58:00-04:00,11.5,11.53,11.5,11.52,25187.0,11.51,140
2026-04-22 12:59:00-04:00,11.51,11.52,11.5,11.52,11432.0,11.508,88
2026-04-22 13:00:00-04:00,11.51,11.6,11.51,11.6,24498.0,11.553,108
2026-04-22 13:01:00-04:00,11.6,11.64,11.57,11.62,9471.0,11.617,46
2026-04-22 13:02:00-04:00,11.61,11.64,11.58,11.64,21022.0,11.621,97
2026-04-22 13:03:00-04:00,11.64,11.69,11.63,11.68,23286.0,11.675,146
2026-04-22 13:04:00-04:00,11.69,11.69,11.64,11.68,25470.0,11.663,170
2026-04-22 13:05:00-04:00,11.68,11.74,11.67,11.72,49917.0,11.704,275
2026-04-22 13:06:00-04:00,11.72,11.75,11.71,11.72,36855.0,11.736,160
2026-04-22 13:07:00-04:00,11.72,11.75,11.71,11.74,25259.0,11.732,98
2026-04-22 13:08:00-04:00,11.75,11.75,11.68,11.68,16640.0,11.717,102
2026-04-22 13:09:00-04:00,11.67,11.73,11.65,11.71,12563.0,11.688,71
2026-04-22 13:10:00-04:00,11.71,11.71,11.69,11.71,1820.0,11.704,12
2026-04-22 13:11:00-04:00,11.71,11.71,11.68,11.69,7191.0,11.692,52
2026-04-22 13:12:00-04:00,11.69,11.7,11.68,11.7,4830.0,11.691,37
2026-04-22 13:13:00-04:00,11.69,11.7,11.68,11.7,6150.0,11.694,29
2026-04-22 13:14:00-04:00,11.7,11.73,11.64,11.73,25281.0,11.683,157
2026-04-22 13:15:00-04:00,11.73,11.74,11.7,11.72,5900.0,11.722,20
2026-04-22 13:16:00-04:00,11.72,11.74,11.69,11.7,13414.0,11.7,101
2026-04-22 13:17:00-04:00,11.71,11.72,11.69,11.7,9192.0,11.702,72
2026-04-22 13:18:00-04:00,11.7,11.7,11.68,11.69,9837.0,11.696,38
2026-04-22 13:19:00-04:00,11.69,11.7,11.68,11.69,4777.0,11.692,22
2026-04-22 13:20:00-04:00,11.7,11.7,11.6,11.63,8374.0,11.668,58
2026-04-22 13:21:00-04:00,11.63,11.65,11.61,11.64,10334.0,11.624,70
2026-04-22 13:22:00-04:00,11.64,11.68,11.64,11.68,11216.0,11.659,63
2026-04-22 13:23:00-04:00,11.68,11.7,11.67,11.7,5568.0,11.684,38
2026-04-22 13:24:00-04:00,11.7,11.72,11.69,11.71,10543.0,11.7,51
2026-04-22 13:25:00-04:00,11.71,11.73,11.71,11.73,9172.0,11.724,56
2026-04-22 13:26:00-04:00,11.73,11.73,11.63,11.71,21990.0,11.7,98
2026-04-22 13:27:00-04:00,11.71,11.71,11.69,11.71,5061.0,11.7,30
2026-04-22 13:28:00-04:00,11.71,11.71,11.69,11.71,1900.0,11.698,15
2026-04-22 13:29:00-04:00,11.71,11.73,11.63,11.68,33381.0,11.667,146
2026-04-22 13:30:00-04:00,11.67,11.7,11.67,11.68,1100.0,11.677,10
2026-04-22 13:31:00-04:00,11.68,11.7,11.65,11.69,6665.0,11.672,50
2026-04-22 13:32:00-04:00,11.68,11.69,11.67,11.68,4650.0,11.684,27
2026-04-22 13:33:00-04:00,11.68,11.7,11.67,11.69,7458.0,11.689,63
2026-04-22 13:34:00-04:00,11.69,11.7,11.69,11.69,4500.0,11.691,21
2026-04-22 13:35:00-04:00,11.69,11.7,11.69,11.7,8879.0,11.698,58
2026-04-22 13:36:00-04:00,11.7,11.72,11.69,11.7,8535.0,11.704,47
2026-04-22 13:37:00-04:00,11.7,11.72,11.69,11.7,8023.0,11.707,48
2026-04-22 13:38:00-04:00,11.71,11.73,11.71,11.72,14538.0,11.719,85
2026-04-22 13:39:00-04:00,11.72,11.72,11.64,11.65,8907.0,11.695,38
2026-04-22 13:40:00-04:00,11.66,11.67,11.63,11.67,11681.0,11.648,71
2026-04-22 13:41:00-04:00,11.65,11.67,11.64,11.64,5202.0,11.643,27
2026-04-22 13:42:00-04:00,11.64,11.7,11.63,11.7,23067.0,11.65,136
2026-04-22 13:43:00-04:00,11.68,11.69,11.67,11.69,3900.0,11.681,30
2026-04-22 13:44:00-04:00,11.7,11.75,11.7,11.73,34431.0,11.724,160
2026-04-22 13:45:00-04:00,11.71,11.73,11.71,11.72,5118.0,11.724,35
2026-04-22 13:46:00-04:00,11.72,11.73,11.72,11.73,4893.0,11.726,37
2026-04-22 13:47:00-04:00,11.72,11.74,11.71,11.73,10781.0,11.726,66
2026-04-22 13:48:00-04:00,11.74,11.75,11.72,11.74,11930.0,11.733,60
2026-04-22 13:49:00-04:00,11.74,11.74,11.69,11.7,9397.0,11.724,73
2026-04-22 13:50:00-04:00,11.68,11.73,11.67,11.67,6838.0,11.72,38
2026-04-22 13:51:00-04:00,11.67,11.71,11.67,11.71,3000.0,11.672,19
2026-04-22 13:52:00-04:00,11.68,11.73,11.65,11.69,13639.0,11.709,75
2026-04-22 13:53:00-04:00,11.7,11.73,11.69,11.73,3185.0,11.718,27
2026-04-22 13:54:00-04:00,11.73,11.73,11.66,11.73,7010.0,11.721,47
2026-04-22 13:55:00-04:00,11.73,11.73,11.69,11.69,5429.0,11.708,26
2026-04-22 13:56:00-04:00,11.71,11.73,11.7,11.71,7787.0,11.722,50
2026-04-22 13:57:00-04:00,11.71,11.71,11.68,11.68,5000.0,11.701,26
2026-04-22 13:58:00-04:00,11.68,11.72,11.65,11.68,10106.0,11.681,78
2026-04-22 13:59:00-04:00,11.68,11.7,11.66,11.67,6420.0,11.687,23
2026-04-22 14:00:00-04:00,11.67,11.7,11.63,11.64,9711.0,11.657,55
2026-04-22 14:01:00-04:00,11.67,11.7,11.65,11.67,6109.0,11.679,45
2026-04-22 14:02:00-04:00,11.66,11.69,11.63,11.66,2124.0,11.645,17
2026-04-22 14:03:00-04:00,11.66,11.69,11.63,11.64,12888.0,11.675,89
2026-04-22 14:04:00-04:00,11.64,11.7,11.64,11.7,16195.0,11.677,110
2026-04-22 14:05:00-04:00,11.7,11.7,11.66,11.68,12404.0,11.684,84
2026-04-22 14:06:00-04:00,11.66,11.7,11.66,11.7,5310.0,11.683,44
2026-04-22 14:07:00-04:00,11.7,11.7,11.69,11.7,13489.0,11.699,69
2026-04-22 14:08:00-04:00,11.7,11.71,11.69,11.71,5450.0,11.701,49
2026-04-22 14:09:00-04:00,11.71,11.75,11.7,11.75,13366.0,11.741,72
2026-04-22 14:10:00-04:00,11.74,11.75,11.72,11.75,103620.0,11.721,26
2026-04-22 14:11:00-04:00,11.74,11.75,11.73,11.75,22513.0,11.746,82
2026-04-22 14:12:00-04:00,11.75,11.75,11.72,11.73,5900.0,11.729,48
